input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
8a9b3658-c6ac-4093-a5b4-3212d8e91fe7,https://www.google.com/maps/place/Donatos+Taco+Shop/data=!4m7!3m6!1s0x80dbff54b8c705f7:0xf5fd208cda7243b3!8m2!3d32.8791066!4d-117.168608!16s%2Fg%2F1w3w39_9!19sChIJ9wXHuFT_24ARs0Ny2owg_fU?authuser=0&hl=en&rclk=1,Donatos Taco Shop,Mexican restaurant,"6780 Miramar Rd, San Diego, CA 92121","{""Friday"":[""5:30 AM–8 PM""],""Monday"":[""5:30 AM–8 PM""],""Saturday"":[""6:30 AM–4 PM""],""Sunday"":[""6:30 AM–3 PM""],""Thursday"":[""5:30 AM–8 PM""],""Tuesday"":[""5:30 AM–8 PM""],""Wednesday"":[""5:30 AM–8 PM""]}","{""Friday"":{""10"":76,""11"":67,""12"":79,""13"":67,""14"":65,""15"":65,""16"":93,""17"":100,""18"":90,""19"":76,""20"":0,""21"":0,""4"":0,""5"":25,""6"":37,""7"":62,""8"":67,""9"":93},""Monday"":{""10"":67,""11"":86,""12"":88,""13"":81,""14"":60,""15"":51,""16"":48,""17"":51,""18"":48,""19"":44,""20"":0,""21"":0,""4"":0,""5"":46,""6"":62,""7"":67,""8"":65,""9"":65},""Saturday"":{""10"":44,""11"":44,""12"":55,""13"":41,""14"":34,""15"":27,""16"":0,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""5"":0,""6"":39,""7"":37,""8"":41,""9"":41},""Sunday"":{""10"":39,""11"":53,""12"":55,""13"":37,""14"":37,""15"":0,""16"":0,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""5"":0,""6"":51,""7"":51,""8"":44,""9"":30},""Thursday"":{""10"":86,""11"":90,""12"":83,""13"":72,""14"":58,""15"":46,""16"":37,""17"":41,""18"":44,""19"":51,""20"":0,""21"":0,""4"":0,""5"":65,""6"":53,""7"":60,""8"":83,""9"":97},""Tuesday"":{""10"":67,""11"":65,""12"":74,""13"":62,""14"":58,""15"":44,""16"":44,""17"":53,""18"":46,""19"":39,""20"":0,""21"":0,""4"":0,""5"":51,""6"":60,""7"":55,""8"":48,""9"":51},""Wednesday"":{""10"":95,""11"":93,""12"":81,""13"":67,""14"":58,""15"":67,""16"":58,""17"":76,""18"":67,""19"":62,""20"":0,""21"":0,""4"":0,""5"":67,""6"":95,""7"":69,""8"":72,""9"":72}}",,(858) 530-0800,"VRHJ+JH San Diego, California",334,4.300000,"{""1"":25,""2"":11,""3"":20,""4"":55,""5"":223}",32.879107,-117.168608,17725359497732572083,,Enduring counter-serve chain restaurant with a menu of down-home Mexican plates.,,https://lh3.googleusercontent.com/p/AF1QipNQaoFqfgnPHc-l6HJd2fo4OtCsh3UIHuniBkJw=w426-h240-k-no,America/Los_Angeles,$10–20,0x80dbff54b8c705f7:0xf5fd208cda7243b3,ChIJ9wXHuFT_24ARs0Ny2owg_fU,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNQaoFqfgnPHc-l6HJd2fo4OtCsh3UIHuniBkJw=w529-h298-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjvdGYLgkAHvIljH_lxf3bWY2C6d6MRPAyTfnaIgkIcCmspg0zA7bBDoCJWb8ampFA0wwitirQcIP2PSfmvtimCmZx7sacLiCGMHeMy7gW096nOfxClWdE0X-qy5WfPebicEjuMHr4haY=w529-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepetXIqB3fOguXYehyiybymMvJEve7deuiMbYpYOE2hVJCtXzJt89vFLfxExoYaOJdNiHe8P2owODg0VLOk1Jwtpb07cb4zHQfqZKHHLJCIqIpsYwEG3PpdXkVSN8GzXmpK9egK=w224-h398-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMtcwsVQLt6c_biZZusRA4dFANK9PfoTbb2dT2b=w529-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIOyMO_gLIl8sPDtInUiUkgui_qL2HYK669EZfltvrHf8aDCW_gcqgW4ert5ufHrIUmzmPKc5WlEEH8wEKCy-jh2z_5HwsC3A1mDN84a7hMyKLgEjqsDDrQue8iiBbfV0DmhLB=w397-h298-k-no""},{""title"":""Burrito"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepaqbCgpSUyPc1_72kcFDC_0eol4aUb2BGhjep7UoUzNO-OVTukmD-aqLcCxUdTmxJWwCcFfm1sFQb4uHRpsqaiVENBygeJTwrFULBfbyZ9FoYDpBnZg6VfmxPaWxNJFJ1mM1GiSg=w224-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMq_hmNVTGTwzG4XgcBnuc1SHs8Y8jiRmocuw6g=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxJ20HCeTkUvpZyKRWfchb5hoBIDb-N_JqSWgjufEG7nc8Vj-UYXHKAWs7l5N6los9h2Tqvy62MRL5gva0xkRs9QNCWY9NtTxB6NCOG-qF0ulQbXEietMRZomkLeJ-UO2KKgl-=w224-h298-k-no-pi-10-ya28.166046-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""116293970949835857713"",""name"":""Donatos Taco Shop (Owner)"",""link"":""https://www.google.com/maps/contrib/116293970949835857713""}","{""borough"":""Sorrento Valley"",""street"":""6780 Miramar Rd"",""city"":""San Diego"",""postal_code"":""92121"",""state"":""California"",""country"":""US""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""Curbside pickup"",""enabled"":true},{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Onsite services"",""enabled"":true},{""name"":""Takeout"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Fast service"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Cocktails"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Comfort food"",""enabled"":true},{""name"":""Happy hour drinks"",""enabled"":true},{""name"":""Late-night food"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""College students"",""enabled"":true},{""name"":""Family-friendly"",""enabled"":true},{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true},{""name"":""High chairs"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Free street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]","[{""Name"":""My Le"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocI-o38aNqhmbPRZUZYMfBXJ4xFkgUX4l-cE6T9emtIIZJWEKA=s120-c-rp-mo-ba7-br100"",""Rating"":4,""Description"":""We ordered carne asada burrito, Buffalo wings and chicken flautas. They were all tasty. The carne asada was very meaty but a bit tough for me. Wings were a bit small but flavorful.\n\nI have never seen chicken flautas look like short fat egg rolls before. Deep fried flour tortilla gave it a nice crispness except there was very little chicken inside. Still very good and interesting. I especially love that they had lettuce, pico de gallo, sour cream and guacamole on side. Very rare do you see this combo of topping.\n\nInside is divided by the bar area and dining area. Looks like a hip place to be after work."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhB4UzP_c-7cfLaw9236zUGq\u0026fid=0x0:0xf5fd208cda7243b3""],""When"":""2025-7-11""},{""Name"":""Abel Hernandez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUqPGnytFkY3VTS0aGJU1m77twExXk9qD7kKXoMMiS0Ol6sJLi3=s120-c-rp-mo-ba4-br100"",""Rating"":1,""Description"":""I stopped by when visiting on Friday and this place was horrible. The lady at the counter is super rude. She acted like she was too good to take an order. (Cara de fuchi). Don't know what her issue was. The food was subpar. No flavor and super expensive. People who work there should be grateful customers come in. Maybe if you had better service, the subpar food would be more acceptable. Don't recommend this place at all. Taco Bell would be better and that is not saying much at all. Fuera!"",""Images"":null,""When"":""""},{""Name"":""John R (Johnny Reviews)"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXJ_cbjJKAhqLFZw3pt9-Y-2H8CWVy28sK4XcGm5fNXnhVAKNk=s120-c-rp-mo-ba5-br100"",""Rating"":5,""Description"":""Great place to eat, all around great experience with 1 exception. Parking is packed.\n\nThe food:\nfirst off the menu is very nice offering familiar taco shop favorites, traditional Mexican food, and even some more experimental fusion type options. This location also serves alcohol and it feels more like a restaurant than a taco shop but with the convenience of a taco shop. Plus\nfree chips, this alone makes me want to come back.\n\nOh and the salsa bar has amazing flavor and range of spice level.\n\nService:\nWhat stood out was that while the staff was busy making fresh salsa the cook came to take orders with out missing a beat. Everyone working as a team provides great service.\n\nAtmosphere: the only issue is parking. Alot of businesses in this area and barely enough parking for one or 2 of them let alone the 6+ business that use the space.\nThe dinning area is a blend of taco shop and Mexican restaurant with some secluded dinning area options and even patio dinning.\n\nFinal opinion: I will definitely be back and this may take my top spot for taco shops in this area!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgICx_4mlLg\u0026fid=0x0:0xf5fd208cda7243b3""],""When"":""2023-5-30""},{""Name"":""Julian"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKJEbVXoWS7trjdPTQ0D91NrPAQxisxOPtZHq8dj4qyIH69Ig=s120-c-rp-mo-br100"",""Rating"":2,""Description"":""If you enjoy soggy roll tacos 5 minutes after you get them this is the place for you, this is the 2nd time in a row my roll tacos came out soggy and not crunchy. Terribly disappointing especially at the price of 12.90 for Roll tacos. Salas Is the only saving Grace"",""Images"":null,""When"":""""},{""Name"":""Joe Rose"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWnc-e-ZeoURtENoFXFUuesc0wR2-JEPtXy4ULBUi1IAiTvs8j1=s120-c-rp-mo-ba6-br100"",""Rating"":4,""Description"":""The burritos are massive and taste pretty decent. Asada was a little overcooked. Definitely a good spot for the price and portion size. The salsas were okay and they have 4 flavors, carrots, and grilled serranos"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgICsgarIogE\u0026fid=0x0:0xf5fd208cda7243b3""],""When"":""2020-2-3""},{""Name"":""Nima Ogabian"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXlngqiHiOuh9Q66bYWL6G_9yuYdPYBn_QN15gQ-zth6XxD5OQ=s120-c-rp-mo-br100"",""Rating"":2,""Description"":""Me and two of my friends purchased a coke, a beer, and a bowl of consume, and when two of us went in to grab napkins, the lady who worked at the counter said we can take only 1 singular napkin each since we didn’t buy anything. After mentioning numerous times that we did, she still refused to give napkins. Just napkins. Consume and drinks were great, but the service killed my appetite."",""Images"":null,""When"":""""},{""Name"":""Lu Boyle"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJvX7ZVasbHQBmJKvWojT_Xx2fiUfEx3fa9qiGwZTs-Fkpf5A=s120-c-rp-mo-ba3-br100"",""Rating"":1,""Description"":""I don't know how this place is 4.5 stars. Maybe my experience was a rare instance, who knows. BUT if you're looking for birria queso tacos....THIS ISN'T THE PLACE. Maybe the rest of the food is good but the birria tacos surely aren't. Nothing about these tacos are authentic to queso birria, except the birria lol I will post a picture soon."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgIC9sdfPbA\u0026fid=0x0:0xf5fd208cda7243b3""],""When"":""2024-3-6""},{""Name"":""Kelvin Hernandez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU3w5p5xI9Sgaj4oZdLl7R_XHHjpO4otuXD3ERo1xBeGNRuU6Q=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Been going here consistently for a year and let me know tell you. One of the best taco shops I’ve ever been too. Food portion and flavor it what gets my attention. 5/5 stars"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgICNqYypYw\u0026fid=0x0:0xf5fd208cda7243b3""],""When"":""2024-1-15""}]",null,
8a9b3658-c6ac-4093-a5b4-3212d8e91fe7,https://www.google.com/maps/place/Planet+Smoothie+-+Miramar/data=!4m7!3m6!1s0x80dbff8f52b441e5:0xaaf2fd5b688aac6f!8m2!3d32.8893583!4d-117.1246178!16s%2Fg%2F11yw9pywpy!19sChIJ5UG0Uo__24ARb6yKaFv98qo?authuser=0&hl=en&rclk=1,Planet Smoothie - Miramar,Restaurant,"2672 Gonsalves Way ste b, San Diego, CA 92126","{""Friday"":[""6 AM–6 PM""],""Monday"":[""6 AM–6 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""6 AM–6 PM""],""Tuesday"":[""6 AM–6 PM""],""Wednesday"":[""6 AM–6 PM""]}",{},,(858) 368-9414,"VVQG+P5 San Diego, California",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.889358,-117.124618,12318186499849497711,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGmiFKsCjJkp8A1yl_q1wmPQ145phdxZBJovS0PRok7spWzrL2wIaezwl-CHy9LSt7KEjdtiYF4HhYy63OKIo-abjQq7wT_bXGTwZbEOZKSgz3J5Xsl65vHcWOKWX_oxHQCGT-lD01TtfUwhekxaghOZJe3Nv4LYhTHoLSg4Q8E9b0pUqsn81qiYQ=w408-h272-k-no,America/Los_Angeles,,0x80dbff8f52b441e5:0xaaf2fd5b688aac6f,ChIJ5UG0Uo__24ARb6yKaFv98qo,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMQ8ULKo91E6RbCECkhtvsC65wI8YWGN1ixg3YW=w224-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMwmKIqkb55An3eWutydX_LqNmAkGPrRsJE9Yit=w224-h298-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOchD89_hxQ6TsHYuQjxzy7VMmi6ykcN8BjI2lL=w224-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOjuuTXAy1lYe6o98A6aKY_n6RfkteF9WTdovKS=w224-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""118216327221970160112"",""name"":""Planet Smoothie - Miramar (Owner)"",""link"":""https://www.google.com/maps/contrib/118216327221970160112""}","{""borough"":""Miramar"",""street"":""2672 Gonsalves Way ste b"",""city"":""San Diego"",""postal_code"":""92126"",""state"":""California"",""country"":""US""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeout"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Comfort food"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]",[],null,
